,DATE,CSUSHPISA,MORTGAGE30US,CASTHPI,CPIAUCSL,CAUR,CAPCPI,CSUSHPISA/CPIAUCSL
0,2022-12-01,,0.24030037546933672,,,,,
1,2022-11-23,,0.2459324155193993,,,,,
2,2022-11-17,,0.2478097622027535,,,,,
3,2022-11-10,,0.2772215269086358,,,,,
4,2022-11-03,,0.2690863579474343,,,,,
5,2022-10-27,,0.2772215269086358,,,,,
6,2022-10-20,,0.26846057571964965,,,,,
7,2022-10-13,,0.26720901126408014,,,,,
8,2022-10-06,,0.2509386733416771,,,,,
9,2022-10-01,,0.2509386733416771,,0.9999999999999999,0.01626016260162605,,
10,2022-09-29,,0.2534418022528161,,0.9999999999999999,0.01626016260162605,,
11,2022-09-22,,0.22778473091364207,,0.9999999999999999,0.01626016260162605,,
12,2022-09-15,,0.2108886107634543,,0.9999999999999999,0.01626016260162605,,
13,2022-09-08,,0.20275344180225283,,0.9999999999999999,0.01626016260162605,,
